"ComputerName";"Connection";"DaysFromUptime";"DateFromLastBootTime";"HourFromLastBootTime";"Name";"Enabled";"State";"Action";"Action_Arguments";"Trigger";"TriggerTypeOfSchedule";"Repetition";"TriggerDayOfWeek";"TriggerDayOfMonth";"LastRunTime";"NextRunTime";"LastTaskResult";"NumberOfMissedRuns";"UserId";"Author";"Path";"Description"
"XA-PVS-CI01";"Ok";"1";"09/09/2018";"05:31:36";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28998";"True";"Ready";"";"";"IdleTrigger";"";"";;;"10/03/2017 12:05:18";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28998";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28998";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-CI01";"Ok";"1";"09/09/2018";"05:31:36";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-34455";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-34455";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-34455";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-CI01";"Ok";"1";"09/09/2018";"05:31:36";"Optimize Start Menu Cache Files-S-1-5-21-496368685-1788847009-574403548-500";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"13/02/2018 14:47:10";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-496368685-1788847009-574403548-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-496368685-1788847009-574403548-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR2";"Ok";"11";"30/08/2018";"09:43:06";"Adobe Acrobat Update Task";"True";"Ready";"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe";;"CalendarTrigger LogonTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"03/09/2018 15:42:09";"10/09/2018 11:00:00";"0";"6";;"Adobe Systems Incorporated";"\Adobe Acrobat Update Task";"This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes"
"SRV-CTX-SOLAR2";"Ok";"11";"30/08/2018";"09:43:06";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"True";"Ready";"";"";"IdleTrigger";"";"";;;"27/05/2018 13:45:18";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR2";"Ok";"11";"30/08/2018";"09:43:06";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"30/08/2018 09:54:21";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR2";"Ok";"11";"30/08/2018";"09:43:06";"Optimize Start Menu Cache Files-S-1-5-21-3427656536-3771181986-1152998906-500";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"30/08/2018 09:54:21";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-3427656536-3771181986-1152998906-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-3427656536-3771181986-1152998906-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR1";"Ok";"11";"30/08/2018";"09:42:58";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"27/05/2018 14:47:24";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR1";"Ok";"11";"30/08/2018";"09:42:58";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"30/08/2018 09:53:10";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR1";"Ok";"11";"30/08/2018";"09:42:58";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35666";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR1";"Ok";"11";"30/08/2018";"09:42:58";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9811";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-SOLAR1";"Ok";"11";"30/08/2018";"09:42:58";"Optimize Start Menu Cache Files-S-1-5-21-7618458-3170211412-1298902833-500";"True";"Ready";"";"";"IdleTrigger";"";"";;;"03/06/2015 11:53:57";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-7618458-3170211412-1298902833-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-7618458-3170211412-1298902833-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-MAINT2";"Impossible";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"22/06/2015 08:53:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At1";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"17/02/2016 06:32:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"22/06/2016 06:32:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"09/06/2017 20:14:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At4";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At5";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"29/08/2017 06:16:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At5";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"At6";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"25/10/2017 15:01:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At6";
"SRV-CTX-DIALVE";"Ok";"21";"19/08/2018";"21:10:16";"Reboot de la VM 6h00";"True";"Ready";"shutdown";"/r /f /t 30 /c ""Redemarrage quotidien""";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 06:15:00";"11/09/2018 06:15:00";"-2147023511";"0";"BERNARD\dialogys";"BERNARD\apx";"\Reboot de la VM 6h00";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"03/06/2015 11:32:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At1";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"25/03/2016 14:23:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"19/08/2016 11:00:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"11/06/2017 22:19:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At4";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At5";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"21/09/2017 10:17:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At5";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"At6";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"06/10/2017 08:41:14";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At6";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"AudaUpdate Client";"True";"Ready";"W:\Sidexa\AudaUpdate\AudaUpdt.exe";"/u";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 17:54:59";"10/09/2018 17:55:00";"0";"1";"BERNARD\sidexa";"AudaUpdate Client";"\AudaUpdate Client";
"SRV-CTX-RNSIVI";"Ok";"21";"19/08/2018";"21:06:55";"Reboot de la VM 5h00";"True";"Ready";"shutdown";"/r /f /t 30 /c ""Redemarrage quotidien""";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 05:00:00";"11/09/2018 05:00:00";"-2147023511";"0";"BERNARD\sidexa";"BERNARD\apx";"\Reboot de la VM 5h00";
"XA-PVS-RPUB01";"Ok";"1";"09/09/2018";"06:22:13";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"24/06/2016 10:30:01";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At1";
"XA-PVS-RPUB01";"Ok";"1";"09/09/2018";"06:22:13";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"22/09/2017 11:06:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"XA-PVS-RPUB01";"Ok";"1";"09/09/2018";"06:22:13";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"20/10/2017 10:35:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"03/06/2015 11:32:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At1";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"25/03/2016 14:23:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"19/08/2016 11:00:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"11/06/2017 22:19:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At4";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At5";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"19/09/2017 21:40:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At5";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"At6";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"16/02/2018 05:02:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At6";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"AudaUpdate Client";"True";"Ready";"V:\Sidexa\AudaUpdate\AudaUpdt.exe";"/u";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"09/09/2018 17:55:00";"10/09/2018 17:55:00";"0";"0";"BERNARD\sidexa";"AudaUpdate Client";"\AudaUpdate Client";
"SRV-CTX-RNSIVE";"Ok";"21";"19/08/2018";"21:08:53";"Reboot de la VM 5h00";"True";"Ready";"shutdown";"/r /f /t 30 /c ""Redemarrage quotidien""";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 05:00:00";"11/09/2018 05:00:00";"-2147023511";"0";"BERNARD\sidexa";"BERNARD\apx";"\Reboot de la VM 5h00";
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Mise à jour des stats";"True";"Ready";"E:\LOCPRO\HERTZ\Production\Exe\MAJ_STAT.bat";;"CalendarTrigger";"ScheduleByWeek";"Toutes les 1 semaines";"Sunday Monday Tuesday Wednesday Thursday Friday";;"10/09/2018 02:00:00";"11/09/2018 02:00:00";"0";"0";"SRV-CTX-ALOCPRO\Administrateur";"BERNARD\mayn";"\Mise à jour des stats";"Mise à jour des statistiques (.bat : ‪E:\LOCPRO\HERTZ\Production\Exe\MAJ_STAT.bat)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-12461";"True";"Ready";"";"";"IdleTrigger";"";"";;;"29/11/2017 12:53:26";"30/12/1899 00:00:00";"-2147024894";"0";"S-1-5-21-2126451634-1489844936-1524247972-12461";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-12461";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"True";"Ready";"";"";"IdleTrigger";"";"";;;"27/11/2017 08:35:16";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32037";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32037";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32037";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"True";"Ready";"";"";"IdleTrigger";"";"";;;"14/11/2017 14:53:04";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32947";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33039";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-33039";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33039";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9535";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-9535";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-9535";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"SRV-CTX-ALOCPRO";"Ok";"60";"12/07/2018";"06:43:51";"Optimize Start Menu Cache Files-S-1-5-21-3959723385-2988656786-3513828925-500";"True";"Ready";"";"";"IdleTrigger";"";"";;;"14/11/2017 11:35:45";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-3959723385-2988656786-3513828925-500";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-3959723385-2988656786-3513828925-500";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-NI02";"Ok";"1";"09/09/2018";"05:55:58";"At1";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"31/03/2016 14:46:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At1";
"XA-PVS-NI02";"Ok";"1";"09/09/2018";"05:55:58";"At2";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"04/07/2016 09:29:01";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At2";
"XA-PVS-NI02";"Ok";"1";"09/09/2018";"05:55:58";"At3";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"18/09/2017 14:22:00";"30/12/1899 00:00:00";"0";"0";"@AtServiceAccount";;"\At3";
"XA-PVS-NI02";"Ok";"1";"09/09/2018";"05:55:58";"At4";"True";"Ready";"C:\Program Files\FusionInventory-Agent\fusioninventory-agent.bat";"--force";"TimeTrigger";"";"";;;"20/10/2017 09:16:59";"30/12/1899 00:00:00";"0";"1";"@AtServiceAccount";;"\At4";
"XA-PVS-NI02";"Ok";"1";"09/09/2018";"05:55:58";"User_Feed_Synchronization-{038C4C51-EE4A-4E74-83DD-095E304F9B68}";"True";"Ready";"C:\Windows\system32\msfeedssync.exe";"sync";"CalendarTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"30/11/1999 00:00:00";"10/09/2018 13:36:29";"0";"0";"BERNARD\chiezem";"BERNARD\chiezem";"\User_Feed_Synchronization-{038C4C51-EE4A-4E74-83DD-095E304F9B68}";"Met à jour les flux système obsolètes."
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Adobe Acrobat Update Task";"True";"Ready";"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe";;"CalendarTrigger LogonTrigger";"ScheduleByDay";"Tous les 1 Jours";;;"10/09/2018 09:36:25";"11/09/2018 07:00:00";"0";"0";;"Adobe Systems Incorporated";"\Adobe Acrobat Update Task";"This task keeps your Adobe Reader and Acrobat applications up to date with the latest enhancements and security fixes"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Desactiveicones";"True";"Ready";"regedit";"/s c:\Tools\icon.reg";"BootTrigger";"";"";;;"24/06/2016 10:47:07";"30/12/1899 00:00:00";"0";"0";"BERNARD\apx";"BERNARD\apx";"\Desactiveicones";
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Descativationiconepvs";"True";"Ready";"regedit";"/s c:\Tools\iconpvs.reg";"TimeTrigger";"";"";;;"21/06/2016 13:59:31";"30/12/1899 00:00:00";"0";"0";"BERNARD\apx";"BERNARD\apx";"\Descativationiconepvs";
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-1680";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"11/06/2018 12:10:39";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28536";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28998";"False";"Disabled";"";"";"IdleTrigger";"";"";;;"25/07/2017 14:29:11";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-28998";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-28998";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-31304";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-31304";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-31304";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32686";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-32686";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-32686";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33166";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-33166";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33166";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33291";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-33291";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-33291";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-34202";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-34202";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-34202";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
"XA-PVS-PG09";"Ok";"1";"09/09/2018";"06:01:41";"Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35635";"True";"Ready";"";"";"IdleTrigger";"";"";;;"30/11/1999 00:00:00";"30/12/1899 00:00:00";"0";"0";"S-1-5-21-2126451634-1489844936-1524247972-35635";"$(@%SystemRoot%\system32\twinapi.dll,-8001)";"\Optimize Start Menu Cache Files-S-1-5-21-2126451634-1489844936-1524247972-35635";"$(@%SystemRoot%\system32\twinapi.dll,-8002)"
